day,month,year,site,temp_c,datetime
9,6,2015,Calf Island,9.605341435185185,2015-06-09
9,6,2015,Little Brewster,10.505092592592593,2015-06-09
9,6,2015,NE Appledore,10.973796296296296,2015-06-09
9,6,2015,NW Appledore,11.437424768518518,2015-06-09
9,6,2015,SW Appledore,11.450190972222222,2015-06-09
9,6,2016,Nubble Lighthouse,10.25954861111111,2016-06-09
9,6,2017,Fort Weatherhill,14.247499999999999,2017-06-09
9,6,2017,Nubble Lighthouse,9.533559027777777,2017-06-09
9,6,2017,SW Appledore,11.0631875,2017-06-09
9,6,2018,Fort Weatherhill,14.423171296296296,2018-06-09
9,6,2018,Hurricane Island,10.01849537037037,2018-06-09
9,6,2019,Fort Weatherhill,15.01925925925926,2019-06-09
9,6,2019,Hurricane Island,9.337650462962964,2019-06-09
9,6,2019,Pemaquid,10.207534722222222,2019-06-09
9,6,2019,SW Appledore,11.461229166666666,2019-06-09
9,7,2003,Schoodic,9.497916666666667,2003-07-09
9,7,2014,Baker North,13.010349462365593,2014-07-09
9,7,2014,NW Appledore,10.791568287037036,2014-07-09
9,7,2015,Baker North,13.16478587962963,2015-07-09
9,7,2015,Baker South,13.005978009259259,2015-07-09
9,7,2015,Calf Island,13.655798611111111,2015-07-09
9,7,2015,Little Brewster,16.464039351851852,2015-07-09
9,7,2015,NE Appledore,12.324409722222223,2015-07-09
9,7,2015,NW Appledore,13.475069444444443,2015-07-09
9,7,2015,SW Appledore,13.669085648148148,2015-07-09
9,7,2016,Nubble Lighthouse,15.974201388888888,2016-07-09
9,7,2017,Fort Weatherhill,18.622060185185187,2017-07-09
9,7,2017,Nubble Lighthouse,8.138645833333333,2017-07-09
9,7,2017,SW Appledore,11.454597222222223,2017-07-09
9,7,2018,Fort Weatherhill,18.21769675925926,2018-07-09
9,7,2018,Hurricane Island,13.278680555555557,2018-07-09
9,7,2019,Fort Weatherhill,18.174062499999998,2019-07-09
9,7,2019,Hurricane Island,12.416889623359397,2019-07-09
9,7,2019,Pemaquid,11.44244212962963,2019-07-09
9,7,2019,SW Appledore,14.7579375,2019-07-09
9,7,2020,Hurricane Island,12.631391772517452,2020-07-09
9,8,2003,Schoodic,10.314583333333333,2003-08-09
9,8,2013,NW Appledore,12.973032407407407,2013-08-09
9,8,2014,Baker North,19.366908496732027,2014-08-09
9,8,2014,Baker South,20.12207175925926,2014-08-09
9,8,2014,Calf Island,22.408130787037038,2014-08-09
9,8,2014,NE Appledore,15.508408564814815,2014-08-09
9,8,2014,NW Appledore,15.439652777777777,2014-08-09
9,8,2014,SW Appledore,15.25116898148148,2014-08-09
9,8,2015,NE Appledore,14.996469907407407,2015-08-09
9,8,2015,NW Appledore,15.414554398148148,2015-08-09
9,8,2015,SW Appledore,15.302725694444444,2015-08-09
9,8,2016,Nubble Lighthouse,12.595694444444444,2016-08-09
9,8,2016,SW Appledore,22.192844444444443,2016-08-09
9,8,2017,Fort Weatherhill,18.505138888888887,2017-08-09
9,8,2017,Nubble Lighthouse,11.069739583333334,2017-08-09
9,8,2017,SW Appledore,17.245909722222223,2017-08-09
9,8,2018,Fort Weatherhill,20.495925925925928,2018-08-09
9,8,2018,Hurricane Island,15.427094907407408,2018-08-09
9,8,2018,Pemaquid,15.83875,2018-08-09
9,8,2019,Fort Weatherhill,20.372743055555556,2019-08-09
9,8,2019,Hurricane Island,14.181614937605682,2019-08-09
9,8,2019,SW Appledore,13.337375,2019-08-09
9,8,2020,Hurricane Island,14.692397559130633,2020-08-09
9,9,2003,Schoodic,11.944583333333334,2003-09-09
9,9,2013,NW Appledore,14.8484375,2013-09-09
9,9,2014,Baker North,19.87717013888889,2014-09-09
9,9,2014,Baker South,16.281030092592594,2014-09-09
9,9,2014,Calf Island,13.633130787037038,2014-09-09
9,9,2014,NE Appledore,14.817864583333334,2014-09-09
9,9,2014,NW Appledore,15.370902777777777,2014-09-09
9,9,2014,SW Appledore,15.030341435185186,2014-09-09
9,9,2015,Nubble Lighthouse,12.883368055555556,2015-09-09
9,9,2016,Fort Weatherhill,20.96832175925926,2016-09-09
9,9,2016,SW Appledore,18.116378472222223,2016-09-09
9,9,2017,Hurricane Island,13.023344907407408,2017-09-09
9,9,2017,Nubble Lighthouse,10.322604166666666,2017-09-09
9,9,2018,Fort Weatherhill,20.984189814814815,2018-09-09
9,9,2018,Hurricane Island,14.89292824074074,2018-09-09
9,9,2018,Pemaquid,16.589513888888888,2018-09-09
9,9,2018,SW Appledore,17.227770833333334,2018-09-09
9,9,2019,Fort Weatherhill,19.58127314814815,2019-09-09
9,9,2019,Hurricane Island,13.715913814968534,2019-09-09
9,10,2002,Schoodic,12.457083333333333,2002-10-09
9,10,2013,NW Appledore,14.042581018518518,2013-10-09
9,10,2014,Baker North,12.320445601851851,2014-10-09
9,10,2014,Baker South,13.477934027777778,2014-10-09
9,10,2014,Calf Island,15.086400462962963,2014-10-09
9,10,2014,Little Brewster,15.226597222222223,2014-10-09
9,10,2014,NE Appledore,14.404160879629629,2014-10-09
9,10,2014,NW Appledore,14.426087962962962,2014-10-09
9,10,2014,SW Appledore,14.622795138888888,2014-10-09
9,10,2015,Nubble Lighthouse,13.269791666666666,2015-10-09
9,10,2016,Fort Weatherhill,18.31523148148148,2016-10-09
9,10,2016,SW Appledore,15.543222222222223,2016-10-09
9,10,2017,Hurricane Island,13.389699074074075,2017-10-09
9,10,2018,Fort Weatherhill,19.067800925925923,2018-10-09
9,10,2018,Hurricane Island,13.567858796296298,2018-10-09
9,10,2018,Pemaquid,14.079513888888888,2018-10-09
9,10,2018,SW Appledore,15.091270833333333,2018-10-09
9,10,2019,Fort Weatherhill,17.750104166666667,2019-10-09
9,10,2019,Hurricane Island,12.547916666666667,2019-10-09
9,11,2002,Schoodic,9.754583333333334,2002-11-09
9,11,2013,NW Appledore,10.218130787037037,2013-11-09
9,11,2014,Baker North,10.778831018518517,2014-11-09
9,11,2014,Baker South,10.812297453703703,2014-11-09
9,11,2014,Calf Island,10.939508101851851,2014-11-09
9,11,2014,Little Brewster,10.53648148148148,2014-11-09
9,11,2014,NE Appledore,10.612783564814814,2014-11-09
9,11,2014,NW Appledore,10.49879050925926,2014-11-09
9,11,2014,SW Appledore,10.57947337962963,2014-11-09
9,11,2015,Nubble Lighthouse,9.955225694444445,2015-11-09
9,11,2016,Fort Weatherhill,14.650636574074072,2016-11-09
9,11,2016,SW Appledore,11.473027777777778,2016-11-09
9,11,2017,Fort Weatherhill,15.43138888888889,2017-11-09
9,11,2017,Hurricane Island,11.87761574074074,2017-11-09
9,11,2018,Fort Weatherhill,13.495381944444444,2018-11-09
9,11,2018,Hurricane Island,10.456469907407408,2018-11-09
9,11,2018,Pemaquid,10.222222222222223,2018-11-09
9,11,2018,SW Appledore,10.383541666666666,2018-11-09
9,11,2019,Fort Weatherhill,14.209583333333333,2019-11-09
9,11,2019,Hurricane Island,10.379513888888889,2019-11-09
9,12,2002,Schoodic,6.357916666666666,2002-12-09
9,12,2013,NW Appledore,7.1939467592592585,2013-12-09
9,12,2014,Baker North,8.121707175925927,2014-12-09
9,12,2014,Baker South,8.307806712962963,2014-12-09
9,12,2014,Calf Island,6.663402777777779,2014-12-09
9,12,2014,Little Brewster,6.458483796296297,2014-12-09
9,12,2014,NE Appledore,8.09383101851852,2014-12-09
9,12,2014,NW Appledore,8.011556712962964,2014-12-09
9,12,2014,SW Appledore,8.064606481481482,2014-12-09
9,12,2015,Nubble Lighthouse,8.040740740740741,2015-12-09
9,12,2016,Fort Weatherhill,10.141909722222222,2016-12-09
9,12,2016,SW Appledore,8.937805555555556,2016-12-09
9,12,2017,Fort Weatherhill,10.982013888888888,2017-12-09
9,12,2017,Hurricane Island,8.80056712962963,2017-12-09
9,12,2018,Fort Weatherhill,9.358726851851852,2018-12-09
9,12,2018,Hurricane Island,6.512314814814815,2018-12-09
9,12,2018,Pemaquid,6.3362847222222225,2018-12-09
9,12,2018,SW Appledore,7.4644375,2018-12-09
9,12,2019,Fort Weatherhill,8.462430555555555,2019-12-09
9,12,2019,Hurricane Island,6.347164351851852,2019-12-09
10,1,2003,Schoodic,4.886666666666667,2003-01-10
10,1,2014,NW Appledore,4.862980324074074,2014-01-10
10,1,2015,Baker North,4.473680555555555,2015-01-10
10,1,2015,Baker South,4.78771412037037,2015-01-10
10,1,2015,Calf Island,3.7318171296296287,2015-01-10
10,1,2015,Little Brewster,3.301805555555555,2015-01-10
10,1,2015,NE Appledore,6.289988425925926,2015-01-10
10,1,2015,NW Appledore,6.662274305555556,2015-01-10
10,1,2015,SW Appledore,6.784681712962963,2015-01-10
10,1,2016,Nubble Lighthouse,6.425572916666668,2016-01-10
10,1,2017,Fort Weatherhill,5.79681712962963,2017-01-10
10,1,2017,SW Appledore,5.798885416666667,2017-01-10
10,1,2018,Fort Weatherhill,3.268842592592592,2018-01-10
10,1,2018,Hurricane Island,2.708449074074075,2018-01-10
10,1,2019,Fort Weatherhill,7.329791666666668,2019-01-10
10,1,2019,Hurricane Island,4.250532407407408,2019-01-10
10,1,2019,Pemaquid,4.690671296296296,2019-01-10
10,1,2019,SW Appledore,5.4279375000000005,2019-01-10
10,1,2020,Fort Weatherhill,6.612476851851851,2020-01-10
10,1,2020,Hurricane Island,4.609259259259259,2020-01-10
10,2,2003,Schoodic,3.6233333333333335,2003-02-10
10,2,2014,NW Appledore,2.1838888888888897,2014-02-10
10,2,2015,Baker North,2.0323958333333336,2015-02-10
10,2,2015,Baker South,2.383929398148149,2015-02-10
10,2,2015,Calf Island,2.31228587962963,2015-02-10
10,2,2015,Little Brewster,2.367268518518519,2015-02-10
10,2,2015,NE Appledore,3.437077546296296,2015-02-10
10,2,2015,NW Appledore,3.3568229166666663,2015-02-10
10,2,2015,SW Appledore,3.3785358796296294,2015-02-10
10,2,2016,Nubble Lighthouse,4.358721064814815,2016-02-10
10,2,2017,Fort Weatherhill,4.100046296296296,2017-02-10
10,2,2017,SW Appledore,5.153142361111112,2017-02-10
10,2,2018,Fort Weatherhill,3.522766203703703,2018-02-10
10,2,2018,Hurricane Island,2.54894675925926,2018-02-10
10,2,2019,Fort Weatherhill,4.788587962962962,2019-02-10
10,2,2019,Hurricane Island,1.7365393518518528,2019-02-10
10,2,2019,Pemaquid,2.407164351851852,2019-02-10
10,2,2019,SW Appledore,2.916479166666667,2019-02-10
10,2,2020,Hurricane Island,3.471354166666667,2020-02-10
10,3,2003,Schoodic,0.9816666666666667,2003-03-10
10,3,2014,NW Appledore,2.5569849537037035,2014-03-10
10,3,2015,Baker North,0.6837268518518518,2015-03-10
10,3,2015,Baker South,0.8611689814814817,2015-03-10
10,3,2015,Calf Island,0.9432118055555557,2015-03-10
10,3,2015,Little Brewster,0.790277777777778,2015-03-10
10,3,2015,NE Appledore,1.6780092592592595,2015-03-10
10,3,2015,NW Appledore,1.551591435185185,2015-03-10
10,3,2015,SW Appledore,1.6435937500000004,2015-03-10
10,3,2016,Nubble Lighthouse,4.686869212962964,2016-03-10
10,3,2017,Fort Weatherhill,4.862986111111111,2017-03-10
10,3,2017,SW Appledore,4.333715277777777,2017-03-10
10,3,2018,Fort Weatherhill,3.9934027777777765,2018-03-10
10,3,2018,Hurricane Island,3.7681481481481485,2018-03-10
10,3,2019,Fort Weatherhill,4.295659722222222,2019-03-10
10,3,2019,Hurricane Island,1.0820169082125608,2019-03-10
10,3,2019,Pemaquid,2.5120486111111107,2019-03-10
10,3,2019,SW Appledore,2.5147708333333334,2019-03-10
10,3,2020,Hurricane Island,3.6092013888888888,2020-03-10
10,4,2003,Schoodic,2.08,2003-04-10
10,4,2014,NW Appledore,3.8161631944444436,2014-04-10
10,4,2015,Baker North,3.5622627314814808,2015-04-10
10,4,2015,Baker South,3.6816840277777767,2015-04-10
10,4,2015,Calf Island,3.692621527777777,2015-04-10
10,4,2015,Little Brewster,3.785578703703703,2015-04-10
10,4,2015,NE Appledore,3.6071238425925918,2015-04-10
10,4,2015,NW Appledore,3.518385416666666,2015-04-10
10,4,2015,SW Appledore,3.544618055555555,2015-04-10
10,4,2016,Nubble Lighthouse,4.676041666666667,2016-04-10
10,4,2017,Fort Weatherhill,4.816435185185185,2017-04-10
10,4,2017,SW Appledore,4.317652777777778,2017-04-10
10,4,2018,Fort Weatherhill,4.800601851851852,2018-04-10
10,4,2018,Hurricane Island,4.173518518518519,2018-04-10
10,4,2019,Fort Weatherhill,6.610462962962964,2019-04-10
10,4,2019,Hurricane Island,3.082962962962964,2019-04-10
10,4,2019,Pemaquid,3.9032870370370376,2019-04-10
10,4,2019,SW Appledore,4.267666666666667,2019-04-10
10,4,2020,Hurricane Island,4.681134259259259,2020-04-10
10,5,2003,Schoodic,4.386666666666667,2003-05-10
10,5,2014,NW Appledore,7.610358796296297,2014-05-10
10,5,2015,Baker North,9.405335648148148,2015-05-10
10,5,2015,Baker South,9.433697916666667,2015-05-10
10,5,2015,Calf Island,9.44015625,2015-05-10
10,5,2015,Little Brewster,9.708124999999999,2015-05-10
10,5,2015,NE Appledore,7.637934027777779,2015-05-10
10,5,2015,NW Appledore,7.794392361111113,2015-05-10
10,5,2015,SW Appledore,7.920625000000001,2015-05-10
10,5,2016,Nubble Lighthouse,6.713726851851853,2016-05-10
10,5,2017,Fort Weatherhill,10.49744212962963,2017-05-10
10,5,2017,SW Appledore,7.294767361111111,2017-05-10
10,5,2018,Fort Weatherhill,9.498935185185186,2018-05-10
10,5,2018,Hurricane Island,6.78994212962963,2018-05-10
10,5,2019,Fort Weatherhill,10.416226851851851,2019-05-10
10,5,2019,Hurricane Island,6.485833333333334,2019-05-10
10,5,2019,Pemaquid,6.731550925925926,2019-05-10
10,5,2019,SW Appledore,8.574145833333333,2019-05-10
10,5,2020,Hurricane Island,6.276446759259259,2020-05-10
10,6,2003,Schoodic,7.3775,2003-06-10
10,6,2014,NW Appledore,10.533373842592592,2014-06-10
10,6,2015,Baker North,9.754270833333333,2015-06-10
10,6,2015,Baker South,10.64646412037037,2015-06-10
10,6,2015,Calf Island,10.129322916666666,2015-06-10
10,6,2015,Little Brewster,10.965243055555556,2015-06-10
10,6,2015,NE Appledore,10.415075231481481,2015-06-10
10,6,2015,NW Appledore,10.886238425925926,2015-06-10
10,6,2015,SW Appledore,11.037158564814815,2015-06-10
10,6,2016,Nubble Lighthouse,11.186747685185185,2016-06-10
10,6,2017,Fort Weatherhill,14.199340277777777,2017-06-10
10,6,2017,Nubble Lighthouse,9.2496875,2017-06-10
10,6,2017,SW Appledore,10.973402777777778,2017-06-10
10,6,2018,Fort Weatherhill,14.618483796296296,2018-06-10
10,6,2018,Hurricane Island,10.283645833333335,2018-06-10
10,6,2019,Fort Weatherhill,15.399618055555555,2019-06-10
10,6,2019,Hurricane Island,9.512534722222222,2019-06-10
10,6,2019,Pemaquid,9.08568287037037,2019-06-10
10,6,2019,SW Appledore,11.301875,2019-06-10
10,7,2003,Schoodic,9.87375,2003-07-10
10,7,2014,Baker North,11.640409836065576,2014-07-10
10,7,2014,NW Appledore,10.732447916666667,2014-07-10
10,7,2015,Baker North,15.515017361111111,2015-07-10
10,7,2015,Baker South,15.75810763888889,2015-07-10
10,7,2015,Calf Island,14.668929398148148,2015-07-10
10,7,2015,Little Brewster,16.177789351851853,2015-07-10
10,7,2015,NE Appledore,12.340648148148148,2015-07-10
10,7,2015,NW Appledore,13.460277777777778,2015-07-10
10,7,2015,SW Appledore,13.570225694444444,2015-07-10
10,7,2016,Nubble Lighthouse,16.339953703703706,2016-07-10
10,7,2017,Fort Weatherhill,18.18991898148148,2017-07-10
10,7,2017,Nubble Lighthouse,8.161730324074075,2017-07-10
10,7,2017,SW Appledore,11.905197916666667,2017-07-10
10,7,2018,Fort Weatherhill,17.91439814814815,2018-07-10
10,7,2018,Hurricane Island,13.087175925925926,2018-07-10
10,7,2019,Fort Weatherhill,18.196064814814815,2019-07-10
10,7,2019,Hurricane Island,12.406611376338535,2019-07-10
10,7,2019,Pemaquid,12.409143518518519,2019-07-10
10,7,2019,SW Appledore,15.2785,2019-07-10
10,7,2020,Hurricane Island,12.92275658360234,2020-07-10
10,8,2003,Schoodic,10.782916666666667,2003-08-10
10,8,2013,NW Appledore,13.769375,2013-08-10
10,8,2014,Baker North,19.400220883534136,2014-08-10
10,8,2014,Baker South,20.712100694444445,2014-08-10
10,8,2014,Calf Island,22.20879050925926,2014-08-10
10,8,2014,NE Appledore,15.54199074074074,2014-08-10
10,8,2014,NW Appledore,16.581041666666668,2014-08-10
10,8,2014,SW Appledore,15.872690972222221,2014-08-10
10,8,2015,NE Appledore,15.79412037037037,2015-08-10
10,8,2015,NW Appledore,16.118287037037035,2015-08-10
10,8,2015,SW Appledore,16.19349537037037,2015-08-10
10,8,2016,Nubble Lighthouse,13.151736111111111,2016-08-10
10,8,2016,SW Appledore,21.20565625,2016-08-10
10,8,2017,Fort Weatherhill,18.50309027777778,2017-08-10
10,8,2017,Nubble Lighthouse,10.971892361111111,2017-08-10
10,8,2017,SW Appledore,16.85028125,2017-08-10
10,8,2018,Fort Weatherhill,20.722395833333334,2018-08-10
10,8,2018,Hurricane Island,15.101967592592594,2018-08-10
10,8,2018,Pemaquid,15.997013888888887,2018-08-10
10,8,2019,Fort Weatherhill,19.80152777777778,2019-08-10
10,8,2019,Hurricane Island,13.98230685128106,2019-08-10
10,8,2019,SW Appledore,14.062458333333334,2019-08-10
10,8,2020,Hurricane Island,14.994488468876591,2020-08-10
10,9,2003,Schoodic,12.303333333333333,2003-09-10
10,9,2013,NW Appledore,15.135949074074075,2013-09-10
10,9,2014,Baker North,19.535706018518518,2014-09-10
10,9,2014,Baker South,17.038101851851852,2014-09-10
10,9,2014,Calf Island,15.410202546296297,2014-09-10
10,9,2014,NE Appledore,14.646400462962962,2014-09-10
10,9,2014,NW Appledore,15.262251157407407,2014-09-10
10,9,2014,SW Appledore,15.220596064814815,2014-09-10
10,9,2015,Nubble Lighthouse,12.50337962962963,2015-09-10
10,9,2016,Fort Weatherhill,21.091562500000002,2016-09-10
10,9,2016,SW Appledore,18.20644097222222,2016-09-10
10,9,2017,Hurricane Island,13.132083333333334,2017-09-10
10,9,2017,Nubble Lighthouse,11.813263888888889,2017-09-10
10,9,2018,Fort Weatherhill,20.549062499999998,2018-09-10
10,9,2018,Hurricane Island,14.686319444444445,2018-09-10
10,9,2018,Pemaquid,15.823437499999999,2018-09-10
10,9,2018,SW Appledore,17.39335416666667,2018-09-10
10,9,2019,Fort Weatherhill,19.54162037037037,2019-09-10
10,9,2019,Hurricane Island,16.187834209865994,2019-09-10
10,10,2002,Schoodic,12.36375,2002-10-10
10,10,2013,NW Appledore,14.278339120370369,2013-10-10
10,10,2014,Baker North,11.55654513888889,2014-10-10
10,10,2014,Baker South,12.140248842592591,2014-10-10
10,10,2014,Calf Island,14.61870949074074,2014-10-10
10,10,2014,Little Brewster,14.884189814814816,2014-10-10
10,10,2014,NE Appledore,13.875648148148148,2014-10-10
10,10,2014,NW Appledore,13.919641203703703,2014-10-10
10,10,2014,SW Appledore,14.035711805555556,2014-10-10
10,10,2015,Nubble Lighthouse,13.126435185185183,2015-10-10
10,10,2016,Fort Weatherhill,17.855,2016-10-10
10,10,2016,SW Appledore,15.244465277777778,2016-10-10
10,10,2017,Hurricane Island,13.434340277777778,2017-10-10
10,10,2018,Fort Weatherhill,19.12940972222222,2018-10-10
10,10,2018,Hurricane Island,13.699953703703706,2018-10-10
10,10,2018,Pemaquid,13.784363425925926,2018-10-10
10,10,2018,SW Appledore,15.250395833333334,2018-10-10
10,10,2019,Fort Weatherhill,17.36535879629629,2019-10-10
10,10,2019,Hurricane Island,12.44212962962963,2019-10-10
10,11,2002,Schoodic,9.779166666666667,2002-11-10
10,11,2013,NW Appledore,10.245630787037037,2013-11-10
10,11,2014,Baker North,10.72591435185185,2014-11-10
10,11,2014,Baker South,10.921232638888888,2014-11-10
10,11,2014,Calf Island,10.791805555555554,2014-11-10
10,11,2014,Little Brewster,10.575381944444443,2014-11-10
10,11,2014,NE Appledore,10.674045138888888,2014-11-10
10,11,2014,NW Appledore,10.68009259259259,2014-11-10
10,11,2014,SW Appledore,10.675312499999999,2014-11-10
10,11,2015,Nubble Lighthouse,9.816944444444445,2015-11-10
10,11,2016,Fort Weatherhill,14.59079861111111,2016-11-10
10,11,2016,SW Appledore,11.358434027777777,2016-11-10
10,11,2017,Fort Weatherhill,15.218472222222223,2017-11-10
10,11,2017,Hurricane Island,11.461875000000001,2017-11-10
10,11,2018,Fort Weatherhill,13.32903935185185,2018-11-10
10,11,2018,Hurricane Island,10.259027777777778,2018-11-10
10,11,2018,Pemaquid,10.118217592592593,2018-11-10
10,11,2018,SW Appledore,10.379458333333332,2018-11-10
10,11,2019,Fort Weatherhill,14.069791666666665,2019-11-10
10,11,2019,Hurricane Island,10.06550925925926,2019-11-10
10,12,2002,Schoodic,6.680416666666667,2002-12-10
10,12,2013,NW Appledore,6.914224537037036,2013-12-10
10,12,2014,Baker North,8.128153935185185,2014-12-10
10,12,2014,Baker South,8.322847222222222,2014-12-10
10,12,2014,Calf Island,6.760381944444444,2014-12-10
10,12,2014,Little Brewster,6.581041666666668,2014-12-10
10,12,2014,NE Appledore,8.483472222222222,2014-12-10
10,12,2014,NW Appledore,8.41193287037037,2014-12-10
10,12,2014,SW Appledore,8.40980324074074,2014-12-10
10,12,2015,Nubble Lighthouse,8.297436342592594,2015-12-10
10,12,2016,Fort Weatherhill,10.096956018518519,2016-12-10
10,12,2016,SW Appledore,8.661465277777777,2016-12-10
10,12,2017,Fort Weatherhill,10.564340277777777,2017-12-10
10,12,2017,Hurricane Island,8.643807870370372,2017-12-10
10,12,2018,Fort Weatherhill,9.410555555555556,2018-12-10
10,12,2018,Hurricane Island,6.264502314814815,2018-12-10
10,12,2018,Pemaquid,6.588263888888889,2018-12-10
10,12,2018,SW Appledore,6.996458333333333,2018-12-10
10,12,2019,Fort Weatherhill,8.68625,2019-12-10
10,12,2019,Hurricane Island,6.6387731481481485,2019-12-10
11,1,2003,Schoodic,4.770833333333333,2003-01-11
11,1,2014,NW Appledore,4.66085648148148,2014-01-11
11,1,2015,Baker North,3.3722048611111104,2015-01-11
11,1,2015,Baker South,4.2118113425925925,2015-01-11
11,1,2015,Calf Island,3.1778645833333328,2015-01-11
11,1,2015,Little Brewster,2.7650694444444444,2015-01-11
11,1,2015,NE Appledore,6.301834490740741,2015-01-11
11,1,2015,NW Appledore,6.4032986111111105,2015-01-11
11,1,2015,SW Appledore,6.545121527777778,2015-01-11
11,1,2016,Nubble Lighthouse,6.524988425925927,2016-01-11
11,1,2017,Fort Weatherhill,5.91074074074074,2017-01-11
11,1,2017,SW Appledore,6.510402777777777,2017-01-11
11,1,2018,Fort Weatherhill,3.781331018518518,2018-01-11
11,1,2018,Hurricane Island,2.835092592592593,2018-01-11
11,1,2019,Fort Weatherhill,7.095960648148148,2019-01-11
11,1,2019,Hurricane Island,4.097951388888889,2019-01-11
11,1,2019,Pemaquid,4.610266203703704,2019-01-11
11,1,2019,SW Appledore,4.882270833333333,2019-01-11
11,1,2020,Fort Weatherhill,6.821747685185185,2020-01-11
11,1,2020,Hurricane Island,4.732465277777777,2020-01-11
11,2,2003,Schoodic,3.450833333333333,2003-02-11
11,2,2014,NW Appledore,2.5549131944444445,2014-02-11
11,2,2015,Baker North,1.8180555555555549,2015-02-11
11,2,2015,Baker South,2.148061342592593,2015-02-11
11,2,2015,Calf Island,2.1074942129629632,2015-02-11
11,2,2015,Little Brewster,1.4514467592592597,2015-02-11
11,2,2015,NE Appledore,3.2463368055555555,2015-02-11
11,2,2015,NW Appledore,3.1660011574074067,2015-02-11
11,2,2015,SW Appledore,3.2146874999999997,2015-02-11
11,2,2016,Nubble Lighthouse,4.310896990740741,2016-02-11
11,2,2017,Fort Weatherhill,4.16962962962963,2017-02-11
11,2,2017,SW Appledore,5.206642361111111,2017-02-11
11,2,2018,Fort Weatherhill,3.6214930555555545,2018-02-11
11,2,2018,Hurricane Island,2.6134837962962973,2018-02-11
11,2,2019,Fort Weatherhill,5.144548611111111,2019-02-11
11,2,2019,Hurricane Island,1.9217592592592596,2019-02-11
11,2,2019,Pemaquid,2.534733796296296,2019-02-11
11,2,2019,SW Appledore,2.9294583333333333,2019-02-11
11,2,2020,Hurricane Island,3.501851851851852,2020-02-11
11,3,2003,Schoodic,0.9304166666666667,2003-03-11
11,3,2014,NW Appledore,2.7401562499999996,2014-03-11
11,3,2015,Baker North,0.9774305555555558,2015-03-11
11,3,2015,Baker South,1.1325231481481488,2015-03-11
11,3,2015,Calf Island,1.1712037037037046,2015-03-11
11,3,2015,Little Brewster,1.022928240740741,2015-03-11
11,3,2015,NE Appledore,1.892274305555555,2015-03-11
11,3,2015,NW Appledore,1.7617418981481483,2015-03-11
11,3,2015,SW Appledore,1.8922511574074068,2015-03-11
11,3,2016,Nubble Lighthouse,4.862766203703704,2016-03-11
11,3,2017,Fort Weatherhill,4.7917245370370365,2017-03-11
11,3,2017,SW Appledore,4.157319444444444,2017-03-11
11,3,2018,Fort Weatherhill,4.102337962962963,2018-03-11
11,3,2018,Hurricane Island,3.8072826086956524,2018-03-11
11,3,2019,Fort Weatherhill,4.302291666666666,2019-03-11
11,3,2019,Hurricane Island,1.2127662037037041,2019-03-11
11,3,2019,Pemaquid,2.464444444444445,2019-03-11
11,3,2019,SW Appledore,2.696979166666667,2019-03-11
11,3,2020,Hurricane Island,3.7691550925925923,2020-03-11
11,4,2003,Schoodic,2.12,2003-04-11
11,4,2014,NW Appledore,3.782887731481481,2014-04-11
11,4,2015,Baker North,3.7329571759259252,2015-04-11
11,4,2015,Baker South,3.823842592592592,2015-04-11
11,4,2015,Calf Island,3.7112037037037027,2015-04-11
11,4,2015,Little Brewster,3.8970486111111104,2015-04-11
11,4,2015,NE Appledore,3.789965277777777,2015-04-11
11,4,2015,NW Appledore,3.7669907407407397,2015-04-11
11,4,2015,SW Appledore,3.8325347222222215,2015-04-11
11,4,2016,Nubble Lighthouse,4.750543981481482,2016-04-11
11,4,2017,Fort Weatherhill,4.9053125,2017-04-11
11,4,2017,SW Appledore,4.66165625,2017-04-11
11,4,2018,Fort Weatherhill,4.919074074074073,2018-04-11
11,4,2018,Hurricane Island,4.292905092592593,2018-04-11
11,4,2019,Fort Weatherhill,6.608344907407408,2019-04-11
11,4,2019,Hurricane Island,3.256574074074075,2019-04-11
11,4,2019,Pemaquid,3.894224537037037,2019-04-11
11,4,2019,SW Appledore,4.3933333333333335,2019-04-11
11,4,2020,Hurricane Island,4.611342592592592,2020-04-11
11,5,2003,Schoodic,4.639583333333333,2003-05-11
11,5,2014,NW Appledore,7.593327546296297,2014-05-11
11,5,2015,Baker North,9.39255787037037,2015-05-11
11,5,2015,Baker South,9.632835648148149,2015-05-11
11,5,2015,Calf Island,10.103368055555555,2015-05-11
11,5,2015,Little Brewster,10.433958333333333,2015-05-11
11,5,2015,NE Appledore,8.06525462962963,2015-05-11
11,5,2015,NW Appledore,8.085752314814815,2015-05-11
11,5,2015,SW Appledore,8.116180555555555,2015-05-11
11,5,2016,Nubble Lighthouse,6.47746527777778,2016-05-11
11,5,2017,Fort Weatherhill,10.509710648148149,2017-05-11
11,5,2017,SW Appledore,7.445486111111111,2017-05-11
11,5,2018,Fort Weatherhill,9.280925925925926,2018-05-11
11,5,2018,Hurricane Island,6.946319444444445,2018-05-11
11,5,2019,Fort Weatherhill,10.577083333333334,2019-05-11
11,5,2019,Hurricane Island,6.438113425925926,2019-05-11
11,5,2019,Pemaquid,6.974594907407408,2019-05-11
11,5,2019,SW Appledore,6.812583333333333,2019-05-11
11,5,2020,Hurricane Island,6.31875,2020-05-11
11,6,2003,Schoodic,7.538333333333333,2003-06-11
11,6,2014,Baker North,22.816780303030303,2014-06-11
